Player Alias,Poker Site,Hands,Net Won,VP$IP,PFR,3Bet,"Postflop
Agg%",W$WSF%,WTSD%,"Won $
at SD",Wins,Losses,Vs. Player
Player 15046,1,183,-3.9,0.224043715,0.109289617,0.072463767,0.235294114,0.411764694,0.294117638,0.49999995,,,
Player 15047,1,160,1.32,0.174999999,0.087499999,0,0.347826079,0.407407392,0.185185178,0.59999988,,,
Player 15048,2,2662,130.26,0.121712998,0.096168294,0.039487727,0.323155215,0.429245281,0.240566037,0.627450968,,,
Player 15049,2,119,-7.43,0.235294116,0.176470587,0.177777774,0.352941166,0.529411734,0.176470578,0.666666444,,,
Player 15050,19,73,0.86,0.10958904,0.04109589,0.068965515,0.31249998,0.555555494,0.333333296,0.666666444,,,
Player 15051,19,380,-64.9,0.218421052,0.044736842,0.01459854,0.446043162,0.49295774,0.352112671,0.519999979,8,13,-3.95
Player 15052,2,78,-14.07,0.410256405,0.038461538,0.043478259,0.306451608,0.448275847,0.241379302,0.285714245,,,
Player 15053,2,251,-3.28,0.223107569,0.047808765,0.013333333,0.34513274,0.358490559,0.377358483,0.299999985,,,
Player 15054,2,4115,-64.52,0.14653706,0.110328068,0.039375424,0.216968011,0.345844503,0.225201072,0.559523803,,,
Player 15055,19,17946,-217.8,0.147999554,0.113117129,0.032909034,0.322053341,0.41978022,0.244505494,0.483146066,524,531,131.68
Player 15056,2,60,18.45,0.199999997,0.099999998,0.117647052,0.299999985,0.624999922,0.499999938,0.749999813,,,
Player 15057,1,53,-15.43,0.301886787,0.094339621,0,0.499999982,0.214285699,0.285714265,0.249999938,,,
Player 15058,2,121,32.43,0.413223137,0.099173553,0.05128205,0.397590357,0.536585353,0.317073163,0.461538426,,,
Player 15059,2,56,3.17,0.321428566,0.07142857,0,0.361111101,0.29411763,0.411764682,0.285714245,,,
Player 15060,2,123,2.06,0.308943087,0.219512193,0.02173913,0.224489791,0.391304331,0.347826072,0.624999922,8,4,-2.73
Player 15061,1,173,-4.59,0.514450864,0.132947976,0.032786885,0.420731705,0.441558436,0.298701295,0.521739108,,,
Player 15062,1,161,4.9,0.155279502,0.0310559,0,0.15384615,0.449999978,0.299999985,0.833333194,,,
Player 15063,2,68,-39.67,0.514705875,0.161764704,0.032258063,0.473684202,0.548387079,0.322580635,0.39999996,,,
Player 15064,2,75,-5.88,0.293333329,0.119999998,0.068965515,0.228571422,0.187499988,0.374999977,0.333333278,,,
Player 15065,2,162,11.63,0.222222221,0,0,0.239999997,0.486486473,0.270270263,0.79999992,,,
Player 15066,1,200,-34.98,0.239999999,0.104999999,0.046153845,0.31944444,0.289473677,0.394736832,0.333333311,,,
Player 15067,2,44,-10,0.454545444,0.113636361,0.047619045,0.166666663,0.315789457,0.473684186,0.444444395,,,
Player 15068,1,139,9.52,0.107913668,0.07913669,0,0.399999989,0.333333315,0.277777762,0.39999992,,,
Player 15069,1,70,-10.11,0.228571425,0.099999999,0,0.071428569,0.055555552,0,0,,,
Player 15070,2,521,-99.91,0.236084453,0.14587332,0.027777778,0.348066296,0.436781604,0.25287356,0.27272726,,,
Player 15071,19,52,-15.35,0.346153839,0.134615382,0.058823526,0.423076907,0.399999973,0.266666649,0.499999875,,,
Player 15072,1,60,-18.54,0.383333327,0.066666666,0.055555552,0.194444439,0.176470578,0.235294104,0.249999938,,,
Player 15073,1,211,-15.51,0.521327012,0.222748814,0.086419752,0.268156423,0.430232553,0.313953485,0.518518499,,,
Player 15074,1,178,-2.84,0.477528087,0.056179775,0.047619047,0.42307692,0.485714279,0.199999997,0.499999964,,,
Player 15075,1,101,19.31,0.35643564,0.16831683,0,0.349999994,0.393939382,0.212121206,0.428571367,,,
Player 15076,1,44,-3.22,0.61363635,0.136363633,0,0.265306117,0.370370357,0.222222214,0.333333278,,,
Player 15077,2,148,-9.79,0.344594592,0.006756757,0,0.371794867,0.422222213,0.222222217,0.39999996,,,
Player 15078,1,519,4.59,0.221579961,0.063583815,0.085106383,0.408450702,0.47663551,0.252336446,0.444444428,,,
Player 15079,19,160,-24,0.193749999,0.03125,0,0.081967212,0.357142844,0.392857129,0.636363579,,,
Player 15080,2,155,-7.9,0.277419353,0.141935483,0.107142855,0.434782602,0.545454529,0.212121206,0.428571367,,,
Player 15081,2,51,-24.18,0.313725484,0.058823528,0.041666665,0.370370357,0.333333311,0.333333311,0.19999996,,,
Player 15082,2,352,-1.9,0.37215909,0.051136363,0.043859649,0.268965516,0.443548384,0.330645159,0.487804866,,,
Player 15083,1,915,-9.79,0.110382514,0.093989071,0.05362776,0.336065571,0.485294111,0.264705878,0.555555525,,,
Player 15084,2,44,-10.97,0.659090894,0.318181811,0.133333324,0.380952372,0.549999973,0.349999983,0.57142849,,,
Player 15085,2,46,-10,0.413043469,0.17391304,0,0.71428568,0.416666632,0.249999979,0,,,
Player 15086,1,45,-21.8,0.333333326,0.044444443,0,0.407407392,0.416666632,0.416666632,0.19999996,,,
Player 15087,2,43,12.55,0.674418589,0.116279067,0,0.222222218,0.499999977,0.40909089,0.333333296,,,
Player 15088,2,186,27.56,0.37096774,0.166666666,0.03125,0.379629626,0.49999999,0.192307689,0.69999993,,,
Player 15089,2,285,11.83,0.291228069,0.07368421,0.032608695,0.359712228,0.506849308,0.301369859,0.636363607,,,
Player 15090,19,74,-8.47,0.337837833,0.108108107,0.038461537,0.270833328,0.374999984,0.208333325,0.39999992,,,
Player 15091,2,47,18.22,0.404255311,0.042553191,0,0.181818178,0.473684186,0.421052609,0.499999938,,,
Player 15092,2,64,-9.9,0.249999996,0.140624998,0,0.153846148,0.49999995,0.39999996,0.499999875,,,
Player 15093,2,596,62.9,0.320469798,0.105704698,0.016877637,0.34824281,0.433121016,0.267515922,0.428571418,,,
Player 15094,2,1128,31.77,0.124113475,0.116134752,0.077858881,0.321917806,0.507462679,0.35820895,0.541666644,,,
Player 15095,2,50,-0.55,0.239999995,0.119999998,0,0.411764682,0.57142849,0.57142849,0.249999938,,,
Player 15096,19,289,-6.62,0.190311418,0.121107266,0.06930693,0.196078429,0.437499991,0.374999992,0.44444442,9,10,-2.01
Player 15097,2,117,-5.04,0.170940169,0.017094017,0.024390243,0.306122443,0.499999977,0.318181804,0.57142849,,,
Player 15098,2,136,-10.11,0.419117644,0.110294117,0.037735848,0.209523808,0.359999993,0.339999993,0.411764682,,,
Player 15099,19,122,-42.85,0.295081965,0.073770491,0,0.318181813,0.343749989,0.343749989,0.272727248,5,6,0.95
Player 15100,19,42,-35.09,0.333333325,0.142857139,0.249999984,0.159999994,0.083333326,0.333333306,0,,,
Player 15101,1,40,8.95,0.249999994,0,0,0.263157881,0.272727248,0.181818165,0.49999975,,,
Player 15102,19,127,-16.51,0.228346455,0.173228345,0.044444443,0.314285705,0.352941156,0.352941156,0.166666639,,,
Player 15103,2,90,15.36,0.344444441,0.077777777,0,0.258064512,0.366666654,0.29999999,0.333333296,,,
Player 15104,2,852,-2.45,0.08685446,0.080985915,0.048109965,0.346153842,0.5128205,0.333333325,0.615384568,,,
Player 15105,19,89,32.46,0.595505611,0.04494382,0,0.31578947,0.374999992,0.354166659,0.29411763,,,
Player 15106,19,90,7.89,0.155555554,0.055555555,0,0.333333321,0.428571398,0.285714265,0.499999875,,,
Player 15107,19,52,11.53,0.307692302,0.096153844,0.079999997,0.214285707,0.357142832,0.142857133,0.9999995,,,
Player 15108,19,171,-19,0.339181285,0.070175438,0,0.24770642,0.322033893,0.186440675,0.454545413,,,
Player 15109,2,61,0.69,0.114754096,0.098360654,0,0.333333278,0.9999995,0,0,,,
Player 15110,2,122,-32.34,0.52459016,0.163934425,0.022222222,0.23762376,0.339622635,0.188679242,0.39999996,,,
Player 15111,19,54,8.78,0.240740736,0.129629627,0,0.421052609,0.69999993,0.39999996,0.99999975,,,
Player 15112,1,127,-6.92,0.149606298,0.078740157,0.024390243,0.304347819,0.478260849,0.391304331,0.444444395,,,
Player 15113,2,174,17.21,0.385057469,0.086206896,0.035714285,0.17177914,0.562499991,0.437499993,0.678571404,,,
Player 15114,2,104,-16.51,0.144230768,0.096153845,0.058823528,0.29411763,0.124999984,0.249999969,0,,,
Player 15115,2,77,-3.04,0.246753244,0.168831167,0,0.243243237,0.437499973,0.437499973,0.857142735,,,
Player 15116,2,415,26.7,0.190361445,0.16626506,0.041958042,0.372549012,0.413793089,0.206896545,0.666666556,14,19,-20.17
Player 15117,1,3764,45.52,0.173751328,0.082624867,0.025296443,0.265756302,0.383587786,0.215648855,0.557522119,,,
Player 15118,1,920,44,0.205434782,0.075,0.014044944,0.488439305,0.458100556,0.273743015,0.612244885,,,
Player 15119,1,42,-6.64,0.261904756,0.142857139,0.133333324,0.374999977,0.444444395,0.222222198,0,,,
Player 15120,2,86,-4.11,0.302325578,0.232558137,0.041666665,0.355555548,0.523809499,0.333333317,0.57142849,,,
Player 15121,1,50,-15.12,0.359999993,0.099999998,0,0.343749989,0.31249998,0.249999984,0.249999938,,,
Player 15122,1,79,16.25,0.367088603,0.037974683,0.031249999,0.632653048,0.538461518,0.269230759,0.57142849,,,
Player 15123,2,220,31.01,0.436363634,0.136363636,0.066666666,0.497175138,0.597701143,0.264367813,0.565217367,,,
Player 15124,1,45,-1.27,0.311111104,0.13333333,0.111111105,0.172413787,0.307692284,0.307692284,0.499999875,,,
Player 15125,2,2425,-206.96,0.143505155,0.094845361,0.040935672,0.257936507,0.381355931,0.4279661,0.34653465,,,
Player 15126,19,906,-9.12,0.226269315,0.088300221,0.048543689,0.250737462,0.33695652,0.260869564,0.520833322,15,20,0.5
Player 15127,1,687,-31.69,0.286754002,0.139737991,0.074803149,0.36448598,0.537037034,0.314814813,0.450980383,,,
Player 15128,2,163,7.17,0.435582819,0.098159509,0.061538461,0.313333331,0.492753616,0.362318835,0.359999986,,,
Player 15129,1,104,17.29,0.29807692,0.182692306,0.076923074,0.553571419,0.719999971,0.279999989,0.57142849,,,
Player 15130,2,98,7.36,0.489795913,0.061224489,0,0.163043476,0.476190465,0.380952372,0.437499973,,,
Player 15131,19,47,-26.83,0.212765953,0.085106381,0.117647052,0.238095227,0.19999998,0.39999996,0.249999938,,,
Player 15132,1,386,6.35,0.259067357,0.129533678,0.028169014,0.218978101,0.307692304,0.166666665,0.923076852,,,
Player 15133,19,174,19.66,0.298850573,0.212643677,0.033898305,0.412499995,0.5135135,0.189189184,0.714285612,7,11,5.02
Player 15134,19,81,-12.68,0.123456789,0.049382715,0.035714284,0.230769222,0.59999994,0.69999993,0.57142849,,,
Player 15135,2,56,7.13,0.160714283,0.14285714,0.105263152,0.79999984,0.749999813,0,0,,,
Player 15136,2,641,-16.08,0.294851794,0.143525741,0.042194093,0.335548172,0.441379307,0.275862067,0.449999989,,,
Player 15137,1,49,-17.26,0.755102025,0.224489791,0.142857133,0.481927705,0.499999987,0.315789465,0.416666632,,,
Player 15138,1,44,-1.63,0.431818172,0.20454545,0.153846142,0.288888882,0.39999998,0.449999978,0.444444395,,,
Player 15139,2,61,-10.87,0.393442617,0.147540981,0,0.315789465,0.22222221,0.277777762,0,,,
Player 15140,2,75,-4.43,0.133333332,0.066666666,0,0.354838698,0.666666611,0.583333285,0.57142849,,,
Player 15141,19,143,-4.39,0.167832167,0.069930069,0.019230769,0.481481464,0.538461497,0.153846142,0.49999975,8,5,0.5
Player 15142,1,2443,-122.69,0.172738436,0.108063856,0.027681661,0.2562396,0.356923076,0.215384615,0.457142851,,,
Player 15143,2,52,-4.11,0.230769226,0.076923075,0,0.428571408,0.545454496,0.181818165,0,,,
Player 15144,1,68,0.54,0.20588235,0.029411764,0,0.416666649,0.399999973,0.133333324,0.49999975,,,
Player 15145,19,42,-15.94,0.238095232,0.166666663,0,0.181818165,0.19999996,0,0,,,
Player 15146,19,79,-9.31,0.189873415,0.063291138,0,0.304347813,0.384615355,0.307692284,0.499999875,,,
Player 15147,1,107,-15.98,0.308411212,0.074766354,0.078947366,0.314814809,0.344827574,0.275862059,0.124999984,,,
Player 15148,19,132,-6.78,0.249999998,0.06060606,0,0.217391301,0.31249999,0.343749989,0.454545413,,,
Player 15149,2,59,-1.47,0.576271177,0.118644066,0,0.686567154,0.551724119,0.310344817,0.222222198,,,
Player 15150,1,566,-70.23,0.180212014,0.107773851,0.014423077,0.32142857,0.404255315,0.308510635,0.517241361,,,
Player 15151,1,1836,62.62,0.154684096,0.138344227,0.076335878,0.302941176,0.493975901,0.325301203,0.555555545,,,
Player 15152,1,111,-12.64,0.441441437,0.243243241,0,0.568421047,0.511627895,0.465116268,0.499999975,,,
Player 15153,2,109,21.27,0.605504582,0.055045871,0.045454544,0.19148936,0.444444437,0.301587297,0.631578914,,,
Player 15154,2,434,-80.45,0.311059907,0.147465437,0.007246377,0.340909089,0.388888885,0.287037034,0.322580635,,,
Player 15155,1,80,-6.03,0.274999997,0.087499999,0,0.348837201,0.449999978,0.349999983,0.428571367,,,
Player 15156,2,139,-13.68,0.561151075,0,0,0.288888887,0.399999994,0.292307688,0.578947338,,,
Player 15157,1,71,-30.14,0.746478863,0.126760562,0.058823526,0.223140494,0.326923071,0.49999999,0.346153833,,,
Player 15158,2,551,-13.93,0.390199636,0.183303085,0.04,0.439999999,0.458064513,0.193548386,0.433333319,,,
Player 15159,2,49,-0.77,0.265306117,0.081632651,0,0.374999977,0.666666593,0,0,,,
Player 15160,1,41,6.33,0.463414623,0.024390243,0.083333326,0.324324316,0.363636347,0.13636363,0.666666444,,,
Player 15161,1,275,26.42,0.283636363,0.12,0,0.28472222,0.455882346,0.294117643,0.549999973,,,
Player 15162,19,225,-26.76,0.328888887,0.146666666,0.012345679,0.391304344,0.389830502,0.271186436,0.31249998,11,12,26.05
Player 15163,2,165,9.4,0.321212119,0.09090909,0.015151515,0.281553395,0.488888878,0.422222213,0.473684186,,,
Player 15164,1,74,-1.01,0.24324324,0.08108108,0,0.296296285,0.461538426,0.384615355,0.19999996,,,
Player 15165,2,532,-18.28,0.184210526,0.07518797,0.031413612,0.26190476,0.323943657,0.295774644,0.428571408,,,
Player 15166,19,41,4.56,0.512195109,0.14634146,0.076923071,0.333333325,0.449999978,0.299999985,0.333333278,,,
Player 15167,2,141,15.74,0.219858154,0.141843971,0.021276595,0.29268292,0.416666649,0.124999995,0.666666444,,,
Player 15168,1,107,-12.6,0.140186915,0.112149532,0.034482757,0.476190454,0.545454496,0.363636331,0.499999875,,,
Player 15169,1,62,-1.49,0.24193548,0.145161288,0.045454543,0.499999964,0.363636331,0.090909083,0,,,
Player 15170,2,434,-30.49,0.389400921,0.032258064,0.029239766,0.19047619,0.364197529,0.364197529,0.406779654,,,
Player 15171,19,812,-57.35,0.156403941,0.020935961,0.018315018,0.255506607,0.3559322,0.24576271,0.551724119,35,12,4.65
Player 15172,2,43,5.94,0.395348828,0.302325574,0,0.636363579,0.624999922,0,0,,,
Player 15173,2,273,-0.17,0.534798533,0.029304029,0.03125,0.225396825,0.446808507,0.319148934,0.444444435,,,
Player 15174,2,57,-17.81,0.631578936,0.175438593,0.111111105,0.459999991,0.379310332,0.13793103,0.249999938,,,
Player 15175,2,50,-2.12,0.099999998,0.02,0,0.19999998,0.19999996,0.19999996,0,,,
Player 15176,2,312,-24.65,0.134615384,0.125,0.050847457,0.611111094,0.499999975,0.19999999,0.499999875,8,8,4.65
Player 15177,1,53,-14.49,0.509433953,0.113207545,0.052631576,0.228070171,0.249999991,0.357142844,0.29999997,,,
Player 15178,2,217,0.5,0.433179722,0.027649769,0.025,0.382198951,0.505263153,0.284210523,0.481481464,,,
Player 15179,2,113,-31.57,0.45132743,0.097345132,0.083333331,0.261363633,0.363636355,0.295454539,0.230769213,,,
Player 15180,2,48,-9.4,0.333333326,0.14583333,0,0.076923074,0.153846142,0.230769213,0.333333222,,,
Player 15181,1,65,-92.12,0.738461527,0.199999997,0.111111105,0.279069764,0.326086949,0.28260869,0.076923071,,,
Player 15182,19,139,-4.74,0.431654673,0.129496402,0.053571428,0.310344825,0.490196069,0.411764698,0.333333317,7,8,9.7
Player 15183,1,63,5.67,0.317460312,0.158730156,0,0.444444428,0.437499973,0.124999992,0.49999975,,,
Player 15184,2,81,23.03,0.444444439,0.283950614,0.052631576,0.385964906,0.576923055,0.346153833,0.777777691,,,
Player 15185,2,136,-10.03,0.404411762,0.139705881,0.019230769,0.253521123,0.29268292,0.243902433,0.29999997,,,
Player 15186,2,351,-6.23,0.350427349,0.056980057,0.006896552,0.281249999,0.414414411,0.243243241,0.444444428,,,
Player 15187,2,400,27.08,0.15,0.0925,0.05,0.240506326,0.295454539,0.20454545,0.555555494,13,16,1.48
Player 15188,19,1745,-351.78,0.308882521,0.124928367,0.029968454,0.373333333,0.465324384,0.355704697,0.364779872,58,93,42.48
Player 15189,19,106,5.42,0.207547168,0.122641508,0.181818174,0.258064508,0.315789457,0.263157881,0.39999992,,,
Player 15190,2,138,-23.04,0.137681158,0.115942028,0.053571428,0.249999991,0.266666649,0.199999987,0.333333222,,,
Player 15191,19,371,14.02,0.156334231,0.102425876,0.034482758,0.454545448,0.46153845,0.15384615,0.666666556,9,11,-1.55
Player 15192,19,1089,-93.18,0.185491276,0.081726354,0.011142061,0.301369862,0.392265191,0.248618783,0.422222213,31,34,9.82
Player 15193,1,256,-17.33,0.312499999,0.06640625,0.010638298,0.416666664,0.418918913,0.270270267,0.349999983,,,
Player 15194,19,377,-23.93,0.127320955,0.103448276,0.082089552,0.303571423,0.322580635,0.161290317,0.39999992,,,
Player 15195,2,79,-35.13,0.417721514,0.012658228,0.034482757,0.309090903,0.344827574,0.241379302,0.285714245,,,
Player 15196,2,185,12.36,0.097297297,0.075675675,0.035714285,0.149999993,0.333333306,0.249999979,0.666666444,,,
Player 15197,1,94,19,0.308510635,0.106382978,0.066666664,0.471698104,0.535714267,0.178571422,0.79999984,,,
Player 15198,2,431,-15.77,0.313225057,0.039443155,0.006024096,0.397540982,0.571428567,0.235294116,0.499999982,,,
Player 15199,19,42,5.34,0.690476174,0.023809523,0.052631576,0.380281685,0.466666651,0.499999983,0.399999973,6,6,9.33
Player 15200,2,787,22.77,0.191867852,0.147395171,0.043321299,0.384105958,0.45977011,0.183908044,0.499999969,19,39,-14.15
Player 15201,1,176,5.88,0.21590909,0.102272727,0.025316455,0.24193548,0.352941166,0.205882347,0.714285612,,,
Player 15202,2,108,-29.68,0.249999998,0.009259259,0.023255813,0.129629627,0.279999989,0.359999986,0.333333296,,,
Player 15203,2,128,65.19,0.578124995,0.187499999,0.042553191,0.553956831,0.546874991,0.312499995,0.449999978,,,
Player 15204,19,73,7.8,0.315068489,0.04109589,0,0.166666664,0.458333314,0.333333319,0.499999938,,,
Player 15205,2,194,20.74,0.479381441,0.283505153,0.088607594,0.479999997,0.520547938,0.301369859,0.363636347,,,
Player 15206,19,109,1.06,0.266055043,0.119266054,0.078947366,0.2173913,0.359999986,0.319999987,0.499999938,6,7,2
Player 15207,1,46,5.04,0.347826079,0.15217391,0.166666653,0.476190454,0.461538426,0.153846142,0.49999975,,,
Player 15208,19,146,-27.4,0.383561641,0.09589041,0.022727272,0.422018345,0.462962954,0.296296291,0.249999984,9,10,6.19
Player 15209,2,73,-1.37,0.219178079,0.05479452,0,0.296296285,0.499999964,0.285714265,0.749999813,,,
Player 15210,2,182,105.91,0.598901096,0.335164833,0.25333333,0.411167511,0.542553186,0.319148933,0.466666651,,,
Player 15211,2,127,-38.44,0.700787396,0.05511811,0,0.291390727,0.474358968,0.19230769,0.333333311,,,
Player 15212,2,114,25.14,0.412280698,0.35964912,0.242424235,0.41558441,0.588235277,0.352941166,0.666666611,,,
Player 15213,1,214,39.59,0.271028036,0.023364486,0,0.629999994,0.639999987,0.379999992,0.736842066,,,
Player 15214,1,129,9.05,0.356589145,0.046511628,0.018518518,0.337078648,0.476190465,0.357142849,0.533333298,,,
Player 15215,2,417,-21.04,0.184652278,0.040767386,0.013157895,0.399999997,0.46052631,0.210526313,0.624999961,,,
Player 15216,19,169,-9.68,0.21301775,0.118343195,0.074626865,0.539682531,0.567567552,0.162162158,0.333333278,6,10,-0.85
Player 15217,2,164,-3.75,0.146341463,0.073170731,0,0.214285709,0.333333315,0.388888867,0.285714245,,,
Player 15218,2,61,32.01,0.360655732,0.098360654,0.074074071,0.3076923,0.44444442,0.388888867,0.57142849,,,
Player 15219,1,43,-32.94,0.232558134,0.093023254,0,0.29411763,0.249999969,0.374999953,0.333333222,,,
Player 15220,2,63,-12.25,0.730158719,0.190476187,0.149999993,0.322222219,0.473684198,0.42105262,0.374999977,,,
Player 15221,2,89,15.97,0.303370783,0.04494382,0.043478259,0.473684202,0.518518499,0.333333321,0.444444395,,,
Player 15222,2,158,-23.9,0.297468353,0.018987342,0,0.439252332,0.531914882,0.382978715,0.333333315,,,
Player 15223,1,117,23.95,0.547008542,0.102564102,0,0.217391302,0.37288135,0.288135588,0.764705837,,,
Player 15224,19,689,-36.74,0.445573294,0.13352685,0.061068702,0.258289703,0.394927535,0.318840579,0.397727268,32,47,18.32
Player 15225,2,197,-11.37,0.253807105,0.081218274,0.026315789,0.321839077,0.487179475,0.282051275,0.181818165,4,7,2.67
Player 15226,2,121,-4.92,0.214876031,0.165289255,0.10869565,0.418604641,0.68421049,0.368421033,0.57142849,,,
Player 15227,19,222,-15.73,0.360360359,0.175675675,0.108108107,0.508928567,0.533333324,0.283333329,0.411764682,4,10,18.66
